id,raq_01,raq_02,raq_03,raq_04,raq_05,raq_06,raq_07,raq_08,raq_09,raq_10,raq_11,raq_12,raq_13,raq_14,raq_15,raq_16,raq_17,raq_18,raq_19,raq_20,raq_21,raq_22,raq_23
362h65,2,3,5,3,1,1,2,2,5,2,1,3,2,1,2,3,1,1,5,3,2,5,4
99p4f6,2,1,3,2,2,3,4,3,5,2,2,4,2,4,3,4,2,4,1,4,4,2,4
v6l3u4,2,1,1,4,2,1,5,5,5,2,3,3,2,4,5,5,5,1,1,3,5,5,5
tfe4my,2,2,4,2,2,2,2,3,4,3,2,2,2,3,2,2,3,3,4,4,3,3,4
41k5on,2,3,2,5,4,2,5,3,5,2,3,4,3,4,4,3,3,2,4,4,4,3,4
8dfedw,2,3,3,2,2,1,2,2,4,2,2,2,2,3,2,2,2,1,3,4,3,4,4
il5856,1,1,3,3,1,1,2,1,4,1,2,3,2,2,3,3,2,2,2,3,3,3,4
02mgyr,1,1,3,2,4,4,2,1,1,2,2,4,2,1,4,3,1,2,3,2,2,2,3
18w6n9,2,3,4,1,3,2,4,1,5,1,3,2,3,3,3,3,2,3,5,3,3,5,4
v6d40u,2,3,3,2,3,3,4,2,3,2,2,3,2,3,3,3,2,2,3,4,4,3,4
d5smm2,2,1,2,4,4,3,5,3,5,1,3,5,4,4,4,4,4,3,1,3,4,4,5
1t831j,2,1,1,5,4,2,4,2,1,2,4,4,2,3,3,3,3,2,1,5,3,4,4
3x0565,2,1,3,3,2,2,3,4,3,2,4,3,2,3,4,4,3,2,1,4,3,3,5
pa4lst,2,1,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,4,2,2,4,4
ns6m6j,2,3,3,3,2,1,2,2,4,2,1,3,2,2,1,3,2,3,1,5,3,5,5
9422g4,1,1,4,2,2,1,1,1,4,2,2,1,2,2,3,2,1,1,5,4,2,4,3
d54775,1,1,3,3,1,2,3,3,4,2,2,3,3,3,4,3,3,2,2,4,3,3,3
m89ev4,2,1,2,4,3,3,4,2,2,2,2,4,4,3,2,5,3,5,2,4,3,2,4
iuexo3,3,1,2,2,3,2,2,2,3,3,2,3,2,4,2,3,2,3,1,4,3,2,2
53643y,4,1,3,3,3,2,2,2,2,2,3,4,4,2,2,3,2,3,2,4,4,2,2
nw2j0j,4,1,1,5,2,2,4,2,1,2,3,3,3,2,3,4,4,3,1,4,4,2,4
qy66a3,2,2,4,2,2,1,2,1,4,1,1,3,2,2,2,2,2,2,5,3,2,2,4
2aixp4,2,2,3,2,3,2,1,2,4,2,2,2,1,2,2,4,2,3,4,5,2,2,4
ens908,2,1,2,1,2,2,2,2,1,2,2,2,2,2,3,3,2,2,1,2,4,4,3
587q1y,4,2,1,2,3,2,3,3,3,3,3,3,3,4,3,4,3,4,1,5,4,3,3
p5l3s6,3,1,3,4,4,4,3,2,2,2,2,3,4,3,4,3,3,3,2,2,2,2,2
41fwsx,2,1,3,3,3,1,2,2,3,4,2,3,2,4,4,3,1,2,3,4,3,3,5
q14f62,2,5,3,3,3,4,5,3,4,3,2,3,4,5,4,2,2,1,1,5,4,2,4
181fvw,2,1,2,5,2,5,5,2,2,5,2,5,5,5,5,5,2,5,2,5,5,2,4
w0eqm3,3,1,3,3,2,3,5,2,1,5,3,5,4,5,5,3,4,5,1,4,5,3,3
rgw502,2,3,3,2,2,2,3,3,2,2,3,2,2,2,4,2,2,2,1,4,4,4,4
73iy7d,2,3,1,3,2,4,4,3,4,2,4,4,3,4,4,3,4,3,2,4,3,2,4
k698l8,2,2,2,2,4,4,5,2,2,3,2,4,4,4,4,3,4,3,2,5,4,2,2
q71e63,3,2,2,4,3,2,3,3,4,2,3,3,3,2,3,2,3,2,4,4,4,3,3
1pda1l,2,1,2,4,2,5,5,1,1,3,1,3,4,4,3,2,2,4,1,2,2,1,4
1837b8,4,2,2,4,3,2,4,3,4,3,3,4,3,5,3,2,4,5,2,4,5,3,4
2yc49e,2,3,4,3,3,3,4,2,3,3,2,3,2,4,3,4,3,3,3,3,2,3,3
byg2wy,3,3,3,4,3,3,3,3,2,2,2,3,2,3,2,3,2,3,4,4,4,3,4
1l1o97,2,3,3,2,2,4,4,3,4,3,2,3,3,4,2,2,3,3,1,3,3,4,4
m8oh63,2,2,1,2,2,2,3,2,1,2,3,3,2,3,3,3,3,2,1,5,3,2,2
a41aps,2,1,2,3,2,2,3,3,1,2,2,3,2,2,4,2,2,2,2,4,3,4,4
cxaowl,5,1,2,4,4,3,3,3,3,2,3,4,5,3,3,5,3,5,2,4,4,2,5
2t5nen,3,1,2,3,2,1,2,2,4,2,2,3,3,2,2,3,2,3,3,4,2,2,4
418508,3,3,4,3,2,1,3,2,4,1,1,2,2,2,2,3,1,2,4,2,4,5,5
1k4676,2,1,1,3,3,3,4,2,1,2,3,5,2,3,2,2,2,3,2,5,4,2,5
74jy43,3,2,1,4,3,2,3,3,2,3,2,4,3,3,4,3,3,3,2,3,3,3,3
k6dicb,3,2,3,3,2,2,3,3,4,3,2,3,2,2,2,3,2,2,3,2,3,3,2
0l0128,3,1,4,2,2,2,2,2,2,2,2,3,3,3,2,3,2,3,1,3,3,4,4
vr5674,3,2,3,2,4,2,4,2,4,3,2,3,3,3,2,2,3,3,3,4,2,2,4
865374,4,2,3,2,3,1,2,2,2,1,1,2,2,2,2,3,2,2,1,3,3,3,3
n3qye4,3,1,1,3,5,2,3,3,1,3,3,3,3,4,2,3,3,3,2,3,3,2,4
k2h8bs,2,2,2,4,2,2,4,2,4,2,1,4,4,4,3,3,2,2,2,4,4,3,4
1v57kb,2,1,1,2,2,3,4,2,2,2,2,4,3,3,1,3,2,3,1,3,4,1,5
2yjtqp,2,2,3,2,2,1,2,2,4,2,2,3,2,2,2,2,2,2,2,2,2,4,4
4vvl85,2,1,3,2,2,1,2,1,5,1,1,4,1,2,3,3,2,1,4,4,5,4,3
m3d8wb,2,1,1,3,3,4,4,2,1,2,2,4,2,4,5,3,2,4,1,5,5,1,3
2d7sc3,3,1,1,5,3,2,2,2,1,3,2,4,4,3,2,4,2,2,2,5,3,1,3
y0427v,3,2,3,3,3,3,4,2,4,2,2,2,2,3,2,3,2,2,4,3,2,2,4
5n75y5,1,2,4,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,3,3,3,3
17b659,1,1,5,2,2,1,2,1,5,2,2,2,1,1,1,2,2,1,2,2,2,4,4
vf74d6,2,3,4,2,3,2,2,2,5,2,1,1,1,2,2,2,2,1,4,3,3,3,3
be8dx0,3,2,3,2,3,4,4,1,2,2,2,3,2,4,3,3,2,2,3,4,3,4,4
4228t7,2,1,3,3,3,2,2,3,3,4,3,5,4,4,3,3,3,3,1,4,4,2,2
4y2u5k,2,3,4,3,2,2,2,2,5,3,2,2,2,3,4,3,3,4,4,3,2,3,3
x73tdq,2,1,2,3,3,3,3,2,1,4,3,3,3,3,4,3,3,3,2,5,4,2,3
8f688q,3,2,2,4,4,2,3,3,4,3,2,4,3,3,4,4,3,3,3,3,3,3,4
6mqm2c,2,1,2,2,3,2,2,2,2,2,2,3,2,3,4,2,3,2,2,4,2,2,2
5gvs5q,3,2,4,3,2,1,4,3,4,3,2,2,1,3,2,4,3,4,2,3,4,2,4
7ou286,3,4,3,3,3,4,4,4,5,2,3,3,3,4,2,3,4,5,2,5,4,3,4
9s86rr,3,1,1,4,3,3,4,3,1,2,3,4,3,3,2,4,4,3,2,5,5,2,5
6ec9g8,3,1,1,2,1,1,3,3,1,1,4,3,3,2,5,3,3,2,2,5,3,1,5
5g7875,2,1,2,2,4,1,2,2,1,2,2,3,2,2,2,3,2,2,1,2,3,2,4
c7ua1u,2,1,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,4,3,1,3
v0l25k,3,2,2,2,3,4,4,3,2,3,3,3,4,4,2,4,2,3,1,4,4,2,4
w2wv4j,3,1,2,4,3,3,4,5,4,2,5,4,4,3,3,4,5,5,1,4,4,4,5
26972n,4,1,1,4,4,5,5,1,1,5,3,4,3,2,5,4,1,3,1,5,5,5,4
8ii990,2,1,3,3,3,2,2,2,2,2,2,4,3,3,4,3,2,3,2,4,2,2,4
3pi4d6,2,2,3,4,4,2,4,2,4,2,2,4,4,2,4,2,3,2,2,4,4,2,4
331b1l,3,1,3,3,3,2,3,2,3,2,2,3,3,2,3,2,3,1,3,3,3,3,4
529748,3,1,2,4,3,2,4,2,1,3,2,5,2,5,2,3,2,2,1,5,4,1,4
f7f3q6,2,1,2,2,3,2,3,2,2,2,2,3,3,3,4,3,3,3,2,5,4,2,2
dqx8o5,2,2,4,2,1,1,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,4,4
no061o,2,2,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4,2
s8d23q,2,1,2,3,3,1,3,2,1,2,3,3,2,3,3,3,4,3,2,4,4,3,2
2ohf5m,1,1,3,2,1,3,3,1,5,1,2,3,2,2,3,3,1,1,2,1,2,3,5
rr5m1m,1,2,3,3,2,1,3,2,5,1,1,3,1,2,2,3,2,1,4,5,3,4,4
q876wm,3,1,2,5,3,1,3,5,1,3,2,3,2,3,4,3,5,2,4,3,3,4,5
6d1f77,2,3,5,2,2,1,2,2,4,3,1,3,2,2,2,2,2,2,4,3,3,4,4
g2d675,3,1,2,4,4,2,4,2,2,2,2,4,3,4,2,4,2,3,4,4,4,3,4
k6t98r,1,2,3,4,2,2,4,3,4,2,4,5,4,2,2,3,4,5,4,2,5,2,2
5g819h,4,1,2,5,4,3,4,2,1,4,2,4,3,5,5,5,4,3,1,4,5,2,4
c4f74k,2,2,3,3,2,2,3,2,5,2,2,3,3,3,2,2,2,2,1,3,3,4,5
863iy4,1,1,1,2,2,5,3,2,1,3,3,3,4,5,4,2,3,4,2,4,3,3,3
lbvyf1,2,1,2,3,2,2,2,2,3,2,2,3,2,2,3,2,3,2,3,4,3,3,3
21e3xd,2,1,5,2,2,2,3,2,4,2,2,2,2,3,2,2,2,3,4,5,2,4,5
2e3b4b,2,1,2,3,3,3,4,1,2,3,2,3,3,3,3,2,2,2,2,5,3,2,4
eho811,1,3,3,2,1,1,2,2,5,2,1,2,1,2,3,2,2,2,5,3,2,4,5
251fm2,2,1,3,3,3,2,2,3,4,2,2,3,2,2,3,2,3,2,3,5,3,4,4
15129c,2,3,4,2,4,1,1,1,4,2,2,3,3,2,2,3,2,2,4,2,2,5,5
pqkc86,2,1,2,3,3,2,2,2,1,4,2,3,3,2,4,4,2,3,1,4,2,1,2
9ug5ms,3,2,2,2,3,1,3,2,3,2,2,4,3,2,2,2,2,3,1,2,2,3,4
6b272s,3,1,1,3,3,4,4,2,2,2,3,5,4,4,3,3,3,5,4,4,4,2,4
e1os54,2,2,2,3,3,2,3,2,4,2,2,3,2,2,2,2,2,2,2,3,3,3,4
m4kbu1,2,1,3,3,2,1,2,2,3,2,2,2,2,3,2,3,2,3,2,3,3,3,3
x5p6ih,3,2,2,3,3,2,3,2,2,4,2,4,2,3,2,4,2,3,3,4,4,3,2
66io77,3,2,3,3,3,2,4,3,4,2,3,4,2,4,2,3,3,3,3,3,4,3,4
3psi96,4,1,1,3,3,4,5,2,2,4,2,3,4,5,4,5,2,3,3,3,4,3,4
64826u,4,1,1,2,4,2,2,1,1,2,2,4,2,4,4,2,2,1,4,4,2,1,2
y77mg3,2,4,3,3,2,2,2,1,3,2,1,3,1,2,2,4,1,1,1,3,3,4,3
4ag460,2,3,4,3,3,3,3,3,3,2,2,4,3,3,3,3,3,4,3,3,3,3,3
30125h,2,2,4,2,3,2,3,2,2,2,2,2,1,2,4,2,2,1,4,4,3,4,4
58544v,4,2,2,5,3,2,4,4,4,4,4,4,4,5,4,4,4,5,2,4,4,3,4
183ey0,2,1,2,3,4,2,4,2,3,2,2,4,2,2,1,2,1,3,1,5,5,1,4
c2s7b1,1,3,4,1,2,2,3,1,3,2,1,3,3,1,3,2,1,2,2,3,2,3,5
o5hgtg,2,3,3,2,2,1,1,1,4,2,2,3,2,3,2,3,2,1,3,3,3,3,3
x38hn0,2,1,2,4,2,2,2,2,1,3,2,3,4,4,3,4,3,3,1,5,5,1,1
467gb2,2,1,3,3,2,2,4,3,1,3,2,4,3,2,3,2,2,2,1,3,4,4,2
i0f8jp,3,2,1,2,5,1,4,2,5,3,1,3,2,3,3,3,1,2,4,1,4,5,5
f9a159,2,1,3,3,3,2,3,2,4,2,2,3,2,2,2,2,2,2,3,2,2,3,4
1co4av,2,1,2,3,2,2,4,2,2,2,1,3,2,2,4,4,2,2,2,4,4,3,4
rr67y4,2,1,3,3,3,2,3,2,3,4,2,3,3,3,3,2,3,3,4,2,2,2,4
g89e33,2,1,3,2,3,1,1,2,4,1,1,1,1,2,4,3,2,1,3,3,1,3,4
9rn668,2,1,4,3,2,2,3,2,4,2,2,3,2,3,2,2,2,2,4,3,3,4,4
oapchr,2,1,2,4,2,2,4,1,5,2,2,3,2,3,2,3,2,3,2,5,4,2,5
9v16n4,2,1,3,1,2,4,2,2,4,3,2,2,1,4,2,3,2,1,3,1,2,3,1
t89gw1,3,1,2,3,3,3,3,3,4,2,3,3,4,3,3,3,4,3,4,3,4,4,4
wl8lbj,2,1,3,2,2,1,1,1,3,2,2,2,1,1,1,2,1,2,3,3,2,2,2
9i2h32,2,3,3,1,2,1,3,2,4,2,2,3,2,2,2,3,2,3,1,4,4,3,4
6jg808,2,1,1,4,3,1,1,1,1,3,2,4,2,3,5,3,3,2,2,4,3,3,2
8r70sx,2,2,4,4,3,2,2,2,4,2,2,4,2,2,2,2,2,2,2,4,2,4,4
73g46t,1,1,2,2,1,1,3,3,4,2,1,4,3,2,3,3,3,3,4,5,3,2,3
a63exe,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,4,4
v4w8t2,2,1,2,3,4,1,2,2,2,2,2,3,2,3,2,3,2,3,2,4,3,3,3
5o775h,2,2,4,2,2,2,2,2,4,2,3,2,2,3,2,2,3,3,3,4,4,3,3
m26cns,2,2,3,3,2,2,3,2,3,3,3,3,2,4,3,3,3,3,2,4,4,3,3
bcgp66,3,1,1,4,3,2,3,2,1,1,3,3,3,3,2,3,3,3,4,3,4,1,1
vb3g6d,2,1,2,2,3,1,2,2,2,1,2,4,4,4,2,2,2,3,1,4,4,3,4
7465oo,2,1,3,2,2,2,3,2,5,2,3,2,2,2,2,3,2,1,3,2,2,2,4
d720cw,3,1,2,3,2,1,1,1,3,2,2,3,3,2,1,3,2,3,1,3,2,4,3
o6d1n0,3,1,2,1,1,2,3,2,2,2,3,3,3,3,2,2,2,3,1,4,4,2,4
wd8nk6,4,2,1,4,3,1,5,4,4,3,5,5,5,5,3,5,5,4,1,5,4,4,3
dr4k8b,1,1,5,2,1,1,3,4,4,1,1,4,1,3,1,3,1,5,5,4,5,5,1
y160qu,3,1,2,3,3,2,2,2,1,3,3,3,2,3,4,4,2,2,3,4,4,2,3
5y3ok4,1,2,1,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,1,5,5,1
pk5cx8,3,1,4,3,2,1,4,1,1,2,1,3,4,2,3,3,2,4,1,2,3,4,4
mbjx2n,3,1,2,3,4,2,3,4,3,3,3,4,3,4,2,4,4,2,2,3,4,3,2
g977h9,2,1,1,1,1,2,3,1,1,2,2,3,2,3,2,3,3,3,4,1,3,1,3
7jd6y1,3,4,4,2,2,1,2,2,4,2,2,3,2,3,2,2,1,2,4,2,2,4,4
pgpc4h,2,4,4,2,2,2,2,2,4,2,2,3,2,2,2,2,2,1,2,4,2,4,2
h46c4r,2,1,2,3,2,1,2,2,1,1,2,3,2,2,3,2,2,3,1,4,2,2,4
825uxr,2,1,1,2,2,1,1,1,2,1,1,2,1,2,2,2,1,1,1,3,4,4,4
vj3mo6,2,1,2,3,3,2,2,2,4,2,2,3,2,3,3,3,2,3,4,4,4,1,3
mwtgb8,2,1,3,2,2,1,1,1,4,2,2,2,2,2,3,3,3,2,3,2,2,3,5
rvj1s7,2,2,4,1,1,1,2,1,3,2,1,3,1,3,2,2,2,1,1,3,3,4,4
r4ds59,2,1,1,3,2,3,5,2,3,2,2,3,3,4,3,3,3,4,3,3,4,4,3
t96603,2,1,4,3,2,1,3,2,5,1,2,3,2,4,3,2,2,2,2,3,1,3,4
m6lb76,3,1,1,4,4,4,3,5,2,2,5,4,4,4,4,4,3,2,2,4,3,3,3
26ns00,3,1,2,3,3,1,4,2,4,2,2,3,3,3,2,3,2,3,1,4,4,2,5
ql8lte,4,2,3,3,4,1,5,2,1,2,2,4,2,2,2,4,4,4,3,5,5,1,4
63x585,3,2,1,3,2,3,3,2,4,2,2,3,3,2,3,3,3,3,2,4,4,4,4
8109jc,2,2,3,2,2,1,1,1,4,1,2,3,2,2,1,1,1,1,2,5,2,4,4
ybg1x0,2,1,2,4,3,1,2,2,2,2,1,5,1,2,3,3,2,1,3,2,2,3,2
cu4h7v,2,1,3,3,2,1,3,1,5,2,1,2,2,1,1,1,1,2,4,4,3,5,5
53v644,2,1,4,2,2,2,3,2,4,2,2,2,3,2,3,2,3,2,4,2,3,3,4
c2apxc,4,1,2,5,5,2,5,3,3,4,4,5,4,2,3,4,4,3,5,1,5,5,3
4j25ia,2,3,3,5,2,2,4,2,4,2,2,3,1,4,2,2,3,4,2,3,4,4,2
2lnmk4,3,1,2,2,3,2,3,2,1,1,2,3,2,3,2,3,2,2,3,4,3,3,5
wmg24w,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,2,3,4,2
rkm7w7,3,1,3,2,3,2,2,2,3,2,3,4,3,3,3,4,3,2,2,3,3,2,3
i5w71m,2,2,3,2,2,2,2,2,4,4,2,2,2,2,2,3,2,2,2,4,3,4,4
8ckev7,2,2,3,3,3,2,4,2,5,2,2,2,2,1,2,1,2,1,3,3,3,3,3
2o5350,2,1,1,4,5,4,3,2,1,4,3,5,3,3,5,4,3,3,1,5,4,1,3
ucbf5r,2,4,5,3,1,2,1,1,5,1,1,2,2,1,1,1,1,3,4,4,2,4,4
71d2xk,2,5,3,2,2,2,2,2,5,2,2,2,2,1,1,1,1,1,2,1,1,4,4
1q748a,2,2,5,2,3,1,2,2,4,2,1,3,1,2,3,2,2,1,3,3,3,4,5
7l7c46,2,2,4,3,2,2,2,2,3,2,2,3,2,2,2,3,2,2,4,4,2,4,5
y56yq2,2,1,4,3,2,1,2,2,5,2,2,3,1,3,3,3,2,3,4,4,2,4,4
1sl64b,1,2,4,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,4
266ht2,2,3,5,3,3,1,2,2,4,2,2,2,2,2,3,3,2,1,3,3,2,4,4
o6o3wb,2,2,4,2,2,2,3,2,3,2,1,2,1,2,2,2,2,1,4,3,2,3,2
4j7nf8,2,2,4,3,2,4,2,2,2,2,3,3,1,4,4,4,4,1,4,4,2,4,5
sljk8m,1,1,3,2,2,4,4,1,2,4,1,3,3,5,2,3,2,4,2,4,4,2,3
6vx5w7,2,2,3,3,2,2,3,2,3,2,2,3,2,3,3,2,2,3,2,3,3,2,2
gb7870,3,2,1,4,2,3,5,3,3,3,2,4,3,5,3,3,3,3,2,2,4,5,2
6gn279,3,1,1,3,2,2,4,2,3,2,2,3,2,3,2,3,3,2,2,4,4,3,3
n4h377,2,1,3,3,2,1,1,1,4,1,1,3,1,1,2,3,1,1,1,1,1,3,2
w3bpha,3,1,2,4,4,4,4,2,2,2,4,4,4,2,5,4,3,3,3,4,4,4,5
l85651,3,1,1,4,4,1,2,2,1,1,2,3,2,2,2,1,2,2,3,5,1,3,3
7e67bo,4,1,1,4,3,3,5,5,3,3,5,2,2,3,3,4,5,2,2,5,5,3,3
3ie65w,2,2,4,1,2,2,2,2,4,2,2,2,2,3,2,2,2,2,2,4,3,3,3
8wkufw,2,3,3,2,2,2,2,3,2,2,3,3,2,2,2,3,4,2,3,4,3,4,4
6j1yio,3,1,1,4,4,4,5,3,2,4,4,4,4,4,5,4,4,5,3,2,3,2,2
21ta74,3,2,2,3,3,2,3,3,4,2,2,4,3,4,3,2,2,3,1,5,4,3,3
k22nj5,5,1,1,4,5,2,4,3,3,4,3,4,3,2,4,4,3,3,1,5,4,2,2
181847,3,1,3,3,4,2,3,2,3,2,3,2,3,1,2,3,2,2,2,4,3,4,4
ksue1e,2,1,3,2,2,2,3,3,4,2,2,3,2,3,3,2,3,3,1,3,3,3,4
s862f4,2,3,3,3,2,3,3,2,1,2,2,3,1,3,3,2,3,2,3,2,2,4,3
i1ic63,3,1,2,3,3,3,4,4,4,3,4,3,3,3,3,4,4,3,2,4,3,3,3
50y10m,2,1,3,2,3,4,3,2,2,3,2,2,2,3,4,3,2,3,1,4,3,3,3
rh1633,1,4,3,2,4,3,4,3,4,2,2,2,2,3,4,2,4,3,1,5,2,2,5
i3c1h6,2,4,5,2,2,2,4,2,4,5,2,2,2,3,3,2,2,2,3,3,4,4,3
v6ac1d,2,3,4,2,4,2,3,1,3,3,2,3,2,2,1,3,2,2,3,3,2,2,5
c440xw,2,1,1,2,2,3,2,2,5,2,1,3,2,4,2,3,2,1,4,5,4,5,5
4i2y9s,3,1,1,3,4,2,3,2,1,4,3,4,3,3,4,4,3,4,1,4,4,3,4
5xyg6s,2,1,3,2,4,2,4,1,1,2,1,3,2,2,4,4,2,3,1,5,2,2,4
b48045,3,2,3,3,4,1,2,3,5,2,3,2,2,3,3,3,3,2,4,3,3,5,4
g42sdt,3,2,4,3,3,2,3,2,3,3,1,3,2,2,3,3,2,2,2,3,2,5,4
sr3w7q,3,1,3,2,1,1,3,2,1,2,2,3,2,3,3,3,3,1,2,4,2,1,3
da8a12,2,2,2,3,2,2,2,2,1,2,3,3,1,3,2,3,3,2,2,3,2,3,2
2s1t2x,2,2,2,2,2,3,3,2,4,2,2,5,3,4,2,3,2,4,1,4,4,3,3
2dy5m2,2,1,3,2,2,1,2,2,3,2,2,3,2,2,3,3,2,2,3,4,3,3,3
w7p617,3,4,4,2,1,1,2,2,5,2,2,2,2,3,3,2,3,1,2,2,1,3,3
vh3p40,3,1,1,3,4,3,3,3,1,3,3,4,3,3,3,3,2,3,1,4,3,2,4
2d99tr,3,2,2,3,2,2,4,3,4,4,2,4,4,4,4,2,4,2,4,4,4,4,4
p26d2u,2,1,2,3,3,4,4,2,2,3,2,3,3,4,4,3,2,3,1,4,3,2,1
gb7i7x,3,1,3,4,5,2,4,3,4,3,3,3,2,3,4,4,4,4,2,4,4,2,3
a45s13,2,1,3,2,2,1,2,2,2,2,2,3,2,2,3,3,2,2,4,3,2,4,3
byn6m3,2,3,3,2,2,1,2,2,5,2,2,3,2,2,2,2,2,2,5,3,2,4,4
6ym20x,2,2,3,2,2,2,2,2,3,2,1,3,2,3,2,3,2,3,2,3,3,4,4
v99vbc,3,1,4,4,2,5,5,2,1,3,2,4,3,2,1,4,2,5,2,5,2,4,4
7tux1i,2,2,3,2,3,1,2,1,4,2,1,1,1,2,2,2,3,2,2,1,3,3,3
1ses61,2,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,3,3,2,3,3
401o37,3,2,2,3,3,2,3,3,4,2,2,3,2,2,3,3,2,2,4,4,3,3,4
i4vpdc,2,3,3,2,2,1,1,2,3,2,2,1,3,4,2,2,2,1,3,3,2,4,4
qc4q49,2,2,3,2,2,1,2,2,4,2,2,3,2,2,2,2,3,2,3,3,3,3,2
t7u4eq,2,3,4,2,2,1,2,2,4,2,2,3,2,2,2,2,3,3,4,2,2,3,4
f5y1r4,1,1,1,2,2,2,2,1,3,2,1,3,2,2,2,2,2,3,2,3,3,2,3
xh233l,5,1,2,4,5,2,3,4,4,1,4,4,3,4,2,4,3,5,2,5,4,2,5
i146w8,3,2,3,3,2,3,3,3,4,2,2,3,2,3,3,3,4,3,3,4,3,4,5
921kn3,3,1,2,3,3,1,2,2,1,2,3,3,3,1,3,3,4,2,2,3,4,2,3
9576ee,1,2,4,2,2,1,3,2,4,2,2,4,2,1,2,2,2,2,2,2,1,4,4
5l7o69,4,1,4,2,2,1,2,2,1,4,2,2,3,2,2,2,2,2,4,4,2,2,4
57iukh,2,1,3,2,2,3,3,2,4,2,2,4,4,4,3,3,5,3,2,2,3,2,4
tsvq5d,2,2,2,3,4,3,3,2,2,4,2,4,4,2,2,4,2,4,2,4,4,3,3
yussj2,2,1,4,3,2,1,2,1,2,3,2,3,2,2,2,3,2,2,2,4,3,3,3
3f24n2,3,2,2,2,4,4,1,1,2,1,3,1,1,3,1,2,2,1,5,4,1,4,3
4755ia,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,4
h64s43,2,2,5,2,4,2,2,2,3,2,2,3,1,2,2,2,2,2,3,2,2,2,4
9v45ek,3,2,2,3,4,3,4,2,4,3,2,3,4,3,2,3,2,3,1,4,4,2,4
h65989,2,1,3,4,2,4,3,2,5,1,1,3,3,3,2,3,2,3,1,4,3,5,1
128877,3,1,2,3,4,2,4,4,4,3,4,3,3,2,3,3,4,2,2,4,4,3,4
2935p8,1,2,3,4,2,2,3,2,3,2,2,2,1,2,2,2,2,2,3,3,2,4,4
dj0qm5,1,1,3,3,2,3,4,2,5,2,3,2,3,3,3,2,3,2,1,4,4,2,4
f36m87,3,1,2,3,3,2,2,1,1,2,2,4,2,2,5,4,1,1,3,5,2,5,5
y2pb82,2,1,1,3,2,2,3,2,2,2,1,4,4,3,4,2,2,4,1,2,2,4,5
n0cmu6,2,4,4,2,2,2,3,2,4,2,1,3,3,3,2,3,3,3,4,4,2,4,4
6w3574,2,3,3,3,2,2,3,3,3,2,3,3,3,3,2,2,3,2,3,3,3,3,3
81444y,3,2,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4,3,4,4
k5ie0c,2,2,4,4,2,2,2,2,2,4,2,2,2,2,2,3,2,2,4,4,2,4,4
7j7216,2,1,3,2,2,1,1,1,1,1,1,2,1,3,3,2,2,3,1,5,2,4,4
5632i2,2,3,4,2,3,3,2,2,2,3,3,3,2,2,3,2,3,2,4,3,2,3,3
27h7ai,5,1,1,4,5,4,5,4,1,4,5,4,4,5,5,5,4,5,1,5,4,2,2
8v8591,3,1,2,2,3,3,4,2,4,2,3,2,2,3,2,3,3,3,4,3,3,1,1
wkad81,2,1,4,2,2,2,2,2,5,2,1,2,2,2,1,2,1,2,2,3,2,1,4
797my2,2,1,3,4,4,4,4,3,2,3,3,4,2,4,3,4,2,4,3,4,4,3,3
kvqh9x,3,2,3,3,3,2,3,3,3,3,3,4,2,3,3,3,2,3,2,4,4,3,3
5318l4,2,2,4,2,2,2,2,2,3,2,2,2,1,2,2,2,1,2,2,3,2,4,4
3i7923,4,1,2,2,4,1,1,4,1,3,4,5,5,5,1,5,1,3,1,5,5,3,3
8cca57,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,4,4,2
mh1l33,3,1,3,4,4,1,4,2,4,2,2,3,2,2,1,3,2,2,1,4,4,4,4
0fj734,2,1,2,3,4,3,3,2,2,4,2,4,4,4,3,4,2,3,3,4,4,2,3
r16716,2,2,4,2,2,2,3,2,4,2,2,3,3,3,2,3,2,3,4,4,3,2,2
bfsuln,2,1,2,2,2,4,3,2,2,2,2,3,2,3,2,3,3,2,1,5,2,3,4
416d4h,2,4,5,3,2,2,2,3,4,2,2,2,2,2,2,2,2,2,4,3,2,4,4
70wust,2,4,1,1,2,3,5,2,3,2,1,3,3,3,3,3,3,2,1,1,3,4,4
ic2c52,4,1,1,4,2,2,2,2,2,2,3,4,2,4,4,2,4,1,5,3,2,4,5
2ig9t5,1,1,3,2,1,1,1,1,4,1,1,2,1,2,1,1,1,1,1,5,4,2,2
149ap5,2,1,5,1,2,3,4,2,3,2,3,2,3,2,1,1,3,2,1,2,2,2,3
